"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","MIME Type","Extension"
"f_0000b7","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000b7","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_0000c8","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000c8","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_0000ca","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000ca","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_0000cb","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000cb","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_0000df","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000df","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_0000f2","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000f2","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_0000f3","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000f3","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_0000fc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_0000fc","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000107","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000107","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000108","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000108","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_00011c","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00011c","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000130","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000130","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000131","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000131","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000141","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000141","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000142","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000142","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000146","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000146","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000147","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000147","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_00015b","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00015b","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_00016f","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00016f","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"f_000183","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000183","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"Temp","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Extensions/Temp","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"Temp","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Extensions/Temp","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"JumpListIcons","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/JumpListIcons","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"JumpListIconsOld","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/JumpListIconsOld","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"https_www.youtube.com_0.localstorage-journal","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Local Storage/https_www.youtube.com_0.localstorage-journal","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"http_www.emirates247.com_0.localstorage","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Local Storage/http_www.emirates247.com_0.localstorage","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","localstorage"
"http_www.emirates247.com_0.localstorage-journal","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Local Storage/http_www.emirates247.com_0.localstorage-journal","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"settings.sxx","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/Pepper Data/Shockwave Flash/WritableRoot/#SharedObjects/L76MDP8A/macromedia.com/support/flashplayer/sys/settings.sxx","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","sxx"
"TransportSecurity","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/TransportSecurity","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"AA35.tmp~RF136a9ac.TMP","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/JumpListIconsOld/AA35.tmp~RF136a9ac.TMP","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","tmp"
"AA36.tmp","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Chrome/User Data/Default/JumpListIconsOld/AA36.tmp","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","tmp"
"dict_2.db-wal","2015-03-25 10:21:36 COT","2015-03-25 10:21:36 COT","2015-03-25 10:21:36 COT","2015-03-25 10:21:36 COT","0","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/cloud_graph/dict_2.db-wal","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","db-wal"
"dict_2.db-shm","2015-03-25 10:21:36 COT","2015-03-25 10:21:36 COT","2015-03-25 10:21:36 COT","2015-03-25 10:21:36 COT","32768","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/cloud_graph/dict_2.db-shm","bb7df04e1b0a2570657527a7e108ae23","application/octet-stream","db-shm"
"sync_log.log","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/sync_log.log","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","log"
"cacerts","2015-03-25 10:21:34 COT","2015-03-25 10:21:34 COT","2015-03-25 10:21:34 COT","2015-03-23 15:02:51 COT","3245","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/cacerts","88392d067ea249371e6c6efd17574005","text/plain",""
"snapshot.db-wal","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:21:34 COT","33568","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/snapshot.db-wal","f5f0509f18d2b9688cb54c1abdc04542","application/octet-stream","db-wal"
"snapshot.db-shm","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:21:34 COT","32768","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/snapshot.db-shm","bb7df04e1b0a2570657527a7e108ae23","application/octet-stream","db-shm"
"sync_config.db-wal","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:21:34 COT","4224","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/sync_config.db-wal","c452293217fd6a078dcdd6c1e1f5aca8","application/octet-stream","db-wal"
"sync_config.db-shm","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-25 10:21:34 COT","32768","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/sync_config.db-shm","bb7df04e1b0a2570657527a7e108ae23","application/octet-stream","db-shm"
"cacerts","2015-03-23 15:02:51 COT","2015-03-23 15:02:51 COT","2015-03-23 15:02:51 COT","2015-03-23 15:02:51 COT","3245","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/cacerts","88392d067ea249371e6c6efd17574005","text/plain",""
"snapshot.db","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-23 15:02:51 COT","2015-03-23 15:02:51 COT","20480","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/snapshot.db","d2bd53ff4f334ce3b317bfd81f04d488","application/octet-stream","db"
"sync_config.db","2015-03-25 10:22:48 COT","2015-03-25 10:22:48 COT","2015-03-23 15:02:51 COT","2015-03-23 15:02:51 COT","11264","Unallocated","Unallocated","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Google/Drive/user_default/sync_config.db","067d2177c1c83d386b1de7973f5cd9c8","application/octet-stream","db"
"OLDCACHE.000","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Device Metadata/OLDCACHE.000","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","000"
"YK2R5137","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Feeds Cache/YK2R5137","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream",""
"{4B6F49D5-D19D-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{4B6F49D5-D19D-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{4B6F49D7-D19D-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{4B6F49D7-D19D-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{538D4C27-D19D-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{538D4C27-D19D-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{5E9A47EB-D19D-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{5E9A47EB-D19D-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{5E9A47EC-D19D-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{5E9A47EC-D19D-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{8448F672-D187-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{8448F672-D187-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{8448F673-D187-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{8448F673-D187-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{8448F674-D187-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{8448F674-D187-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{E1E5DCD2-D181-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{E1E5DCD2-D181-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{EA5A5224-D181-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{EA5A5224-D181-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{EA5A5225-D181-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{EA5A5225-D181-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
"{EA5A522C-D181-11E4-9591-000C29FF2429}.dat","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Users/informant/AppData/Local/Microsoft/Internet Explorer/Recovery/Active/{EA5A522C-D181-11E4-9591-000C29FF2429}.dat","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dat"
